original_text,original_summary,predicted_summary,rouge_scores,wer_scores,cosine_similarity
older cats absolutely crazy treats take bag even different part house hear come running love giving treat enjoy much,my cats go for these treats, great for,"{'rouge1': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25)}",0.8333333333333334,0.26375943
love great deal sold much supermarket bought ten bucks chewy spicy beware love cinnamon like mine expire,chewy and spicy, good but not the best,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.6666666666666667,0.30823737
much cheaper buy monthly ship save almost dollars jar local stores thing really long expiration date go month works okay,much cheaper here, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.33514094
convenient packaging babies love gobble right flavour best one happybaby line pouch foods worst would say amaranth chick chick nice subtle flavour nice texture highly recommend,love it and so do, tastes like,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.31645083
great syrup pancakes oatmeal good consistency great flavor best price organic syrup seen anywhere definitely recommend,tasty good value it is organic, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.43528795
found spice blend dallas years back tell restaurant using grilled shrimp like cajun spice grilling fish recommend store dry place replace every year least lose flavor,good stuff, love it,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.21387155
plain riceselect couscous delicious easy quick prepare great side item base main course far found bad product riceselect,yummy, good stuff,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.47621906
second order cans packaged damaged dented gather use bpa free cans guess sell cheaper amazon cases thailand excellent coconut milk,delicious, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.50295365
really going purchase unless plastic bottle black walnut extract precious waste plastic container,photo is english walnut not black walnut, not what expected,"{'rouge1': Score(precision=0.3333333333333333, recall=0.14285714285714285, fmeasure=0.2), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.14285714285714285, fmeasure=0.2)}",0.8571428571428571,0.0068737064
bought several different brands favorite love smell eat spoon full even though pleasant slightly coconut flavor mess flavors cook found quit looking else satisfied using couple years,my favorite, great flavor,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.38844064
product light coconut fragrance taste makes much easier take supplement however alter taste food slightly keep mind cooking report later health benefits notice,smells and tastes good, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.33217388
gevalia coffees little weak taste switched starbucks house blend africa,switched to starbucks, good coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.46898112
buying least eight years must work well year dog teeth clean new puppy would recommend anyone,order, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.13547085
nice price glad see subscribe save option cups however undrinkable opinion seem watery like another reviewer said bad taste,good price bad taste, not bad,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.75,0.34556913
crackers absolutely delicious snack ever addictive unfortunately come think order,the best, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.31294405
thought would love product found rather tasteless always use vanilla chai love use teabags get decent flavor caramel,disappointed, great flavor,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.07997676
absolutely love great know getting whole grains taste lovely quite like biting actual apple crisp darn good wish less calories wish every food,yum, great snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.20587805
protein bar pretty good good stats sugar high protein melt either good travel back meal snack purse,pretty tasty no sugar, good stuff,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.46705163
toy excellent golden retriever teething perfect stars product description accurate picture showed rex received big deal multiple models description indicate one getting,excellent product but buyer beware, not what expected,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.1628376
oz bag oz bag misleading product thought buying oz bags happy gone local dollars per bag,not oz this is oz bag, good but not great,"{'rouge1': Score(precision=0.25, recall=0.16666666666666666, fmeasure=0.2), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.16666666666666666, fmeasure=0.2)}",1.0,0.18807766
began using illy expresso coffee expresso could find carried decaffeinated expresso sold air tight cans keep coffee fresh good flavor finely ground good product,illy expresso coffee is great, good value,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.18394372
cookies turn perfect every time people work could believe made tell gluten free probably would tried need eat gluten free sometimes think healthier alternative sweet treats,this is really delicious, great tasting,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.69121397
great size small dog lbs puppy loves probably get bigger size next time,my loves these, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.41997933
love stuff husband eats gigantic like plain snack make great homemade granola never get peanut buttery taste one perfect peanut butter lovers yum,do they get it so peanut buttery, love these,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.04376249
ordered case without never tried pleasantly surprised distinct flavor addicting thing say open package around bag gone know,yummy, good but not great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",4.0,0.34919196
ordered family although since stick teeth flavor outside however tried one really loved stick teeth flavor non organic gummy candy organic keeper,delicious snack, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.27125496
eat like like something substance eat know eating something healthy taste good reasonably priced,great snack, good but not great,"{'rouge1': Score(precision=0.25, recall=0.5, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.5, fmeasure=0.3333333333333333)}",2.0,0.30017358
really love product daughter hates veggies loves replacement actual veggies makes feel good least getting something,easy and convenient, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.33531445
love haribo products think amazing recurring delivery amazon com quite time one however dropped bomb gummi enough flavor,even for gummi candy, great candy,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.75,0.7064549
good coffee ease prep taste major really comes time relaxing enhanced flavor,coffee for keurig, good but not great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.3333333333333333,0.095957816
candies fresh delicious one imagine served heaven bought friends everyone raves biting nice sized pieces candy event,taste of heaven, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.57547474
love popcorn share friend popcorn either one us eat thanks making available us,only popcorn will eat, great popcorn,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.75,0.7010673
chips delicious first time tried pop chips brand chips different taste regular chips bad still working first order months ago box expected,sea salt and vinegar chips, good but not great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.11986115
kidding positive reviews must owners relatives worst gluten free product ever eaten dry mealy way tolerable chocolate icing wife told complain company told want sending free product,this cookie is awful, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.19131827
maple brown sugar flavor nice nutrition contents single packet total fat sodium carbs protein sugar packet tend add anything water good enough overall would recommend trying,nice and sweet, good but not great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.3333333333333333,0.5517609
green tea keurig hard find works well arrived time packs last,green tea for keurig, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.19086841
tried different dry foods different wet foods non non made dog normal running intestines ever started mixing preference pride years never intestines issues highly recommended worth every penny,best solution for dogs with weak, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.16704136
yes bit expensive high quality pure nutrition good training treat high calories highly recommend,healthy high quality dog treat, great for,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.2162978
tasted product gourmet market fell love delicious grilled white fish healthy,brand, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.27795294
used lollipops candy princess daughter came perfect condition exactly like picture shows come group great value extremely satisfied,perfect lollipops, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.33268237
tasty refreshing little drink one best orange drinks find anywhere wish bigger good,excellent excellent excellent, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.6116368
best coffee great like full bodied rich coffee bitterness makes good cup coffee everytime,robust coffee, great coffee,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.800721
shipment delivered fast dogs love lamb ears good teeth healthy purchase,lamb ears dog chew box of, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.10522865
yumm love taste quite popcorn quite cheese puff snack aged white cheddar fantastic twist cheese lovers,awesome snack, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.6139604
stash tried hard get quality product consumers tea comes fairly close best market quite indian palate nearly years twice daily darjeeling tea drinking experience,honest brew, great tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.50883937
