original_text,original_summary,predicted_summary,rouge_scores,wer_scores,cosine_similarity,bert_score,myevaluation_scores,cs_PS_OT,cs_PS_OS,keyword_overlap
best blended balsamic vinegars tried wife cannot live without sweet traditional makes much versatile try drops steak chops wonderful,high end balsamic vinegar, best ever,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.17734712,0.8042708039283752,0.736258028447628,0.2709515392780304,0.17734721302986145,0.0
put bran create raisin bran fiber store bought raisin bran result delicious,great with all bran, great cereal,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.75,0.41027048,0.8623456954956055,0.8148300575876689,0.38799747824668884,0.41027045249938965,0.3333333322222222
natural coconut water delicious chemical free much better gatorade keep hand times needs,healthy, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.26575702,0.872967004776001,0.8042732980847359,0.33488577604293823,0.2657570540904999,0.0
onion sauce great go great corn silver side get self colman onion sauce love onion sauce sachet,onion sauce, spicy and spicy,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.5,0.5757025,0.8575536012649536,0.8120974153280258,0.42884549498558044,0.5757024884223938,0.0
tried many brands flavors keurig system cups one absolutely must keep hand favorite coffee wake morning tastes wonderful full bodied strong enough without bitter us,this is staple in our home, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.18531525,0.8538327813148499,0.7814215697348118,0.6816219091415405,0.18531523644924164,0.0
great product bought halloween treat grandsons cocoa mix orange color mixed water milk looks cool tastes like regular cocoa delivered quickly advertised,cool colors, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.28885394,0.9055858850479126,0.8352470809221267,0.4326462745666504,0.28885406255722046,0.0
much even better original tea different subtle flowery note background good,green tea, not the best,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.5,0.07403315,0.8072966933250427,0.7317493433505297,0.14191995561122894,0.07403313368558884,0.0
coffee pretty good smallest cup size gets weak fast larger serving size use brand claiming black expected coffee per cup,had to because cups were so weak, good coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.2611043,0.8396850824356079,0.773993878364563,0.5987294912338257,0.2611043453216553,0.0
bake rarely impressed store bought cookies one though divine divine like heavy chocolate dark chocolate like little chocolate cookie right amount pastry raspberry chocolate light like,excellent store bought cookie, great cookies,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",1.0,0.73279536,0.910767674446106,0.8709865653514862,0.6145126819610596,0.7327951192855835,0.0
always looking good tasting low calorie snacks definately fits bill thanks,great snacks, great snack,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.5,0.91753066,0.9798286557197571,0.9560729276800609,0.6720958948135376,0.9175305366516113,0.3333333322222222
amazon shipped item arrived days awesome nong shim rules highly recommend nong shim noodles,awesome, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.6017377,0.8913775682449341,0.8443614572286605,0.3980886936187744,0.6017377972602844,0.0
mean quit buying coffee amazon whole cheaper went website continue buy,am, coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.20410225,0.9915540218353271,0.9066857728362083,0.28568822145462036,0.20410218834877014,0.0
french breakfast awesome tasty little guys breakfast anymore snacks salads even plate eye candy really appreciate amazon long tail supporting specialized vegetable items,great, great,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,0.9999998,1.0,0.9999999830106995,0.14281465113162994,0.9999997615814209,0.9999999900000002
received tassimo coffee machine christmas enjoying convience taste wonderful disc wife really enjoys lattes convenient way enjoy one,gevalia, good coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.030080985,0.7965480089187622,0.7189988780394198,0.6039900779724121,0.030081000179052353,0.0
pamela chocolate chip walnut cookie wonderful final touch good day pick need one use make finish unpleasant task sometimes one family loves,wonderfully delicious cookies, good cookies,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.8521065,0.9487755298614502,0.9210454451850312,0.5112894773483276,0.8521066904067993,0.249999999375
sticks definitely look like ones picture much thinner imho worth money returned instead gave dog time keep busy stick equivalent another website,sticks are to sticks, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.11850169,0.8261454105377197,0.7518259864300489,0.22953873872756958,0.11850167065858841,0.0
found food one local supermarket however petsmart carried newman dog food went amazon highly recommend product year old cat repeated problem hairballs one many products really works,wonderful product for cats, great product,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.75,0.55177045,0.9145145416259766,0.8691870105079071,0.35977840423583984,0.5517703294754028,0.249999999375
great cats eat instead use pouch times seeds,cats eat this, cat food,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",1.0,0.741023,0.8673686981201172,0.8325034427642822,0.711518406867981,0.741023063659668,0.0
type diabetic avoid sugar splenda reccommended choice completely sold product really great amazon value helps alot also,great healthy sugar substitute, great product,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.75,0.36849278,0.8544414639472961,0.8007918039440318,0.4299817681312561,0.36849266290664673,0.1999999996
love idea champagne truffles flavorless ended throwing away half box,great concept bad taste, stale,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.28069577,0.8598234057426453,0.7934897750616074,0.2459660768508911,0.2806958556175232,0.0
quite expected taste okay mixes lot like cream puff shells first seemed little odd make sandwiches great treat would buy,interesting roll, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.39998132,0.8493229746818542,0.7923893696069717,0.20529869198799133,0.3999813199043274,0.0
countless toys toy takes cake favorite brought puppy play date dogs one toy everyone wanted chew super durable dino shape fun hours time best toy ever bought rex,favorite toy, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.48307717,0.8813604116439819,0.8270397806167602,0.36667531728744507,0.4830772876739502,0.0
good coffee enjoy bold taste look forward making cup two daily,bold delicious, good coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.4052909,0.8883309960365295,0.827868259549141,0.8712223768234253,0.4052909016609192,0.0
like flavor ginger however much small pieces would like better pieces larger,ginger pieces too small, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.1486957,0.8606135845184326,0.7849609318375588,0.17963853478431702,0.14869579672813416,0.0
older surface work great small stiff points actually hurt lean imagine hurt cats paws ad tend jump box,is too, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.15285462,0.8545918464660645,0.7798324874043465,0.13661648333072662,0.15285465121269226,0.0
stuff managed become suitable sub coke probably responsible lbs lost tastes like cross diet cherry coke since expensive regular soda limit one day definitely satisfies craving highly recommend,awesome, great flavor,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.4875695,0.883450984954834,0.8292357563972473,0.300965279340744,0.48756957054138184,0.0
time favorite tea thrilled discover buy year round,best tea ever, great tea,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.89625037,0.912448525428772,0.8914411985686677,0.5818403959274292,0.8962503671646118,0.249999999375
kids love great flavor us preferred daughter sometimes gets stomach aches fruit snacks trouble,great, great,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,0.9999998,1.0,0.9999999830106995,0.1327979862689972,0.9999997615814209,0.9999999900000002
powder tea granulated sugar make sweet looking healthy sweet luck would say product delicious put scoop way drinking traditional green tea,has sugar in it, great tasting,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.18582785,0.8407443165779114,0.7696778365969658,0.4050402045249939,0.18582788109779358,0.0
cup low grade restaurant coffee yesterday morning made realize spoiled opportunity drink emeril big easy bold every morning become favorite,best coffee, great coffee,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.93514585,0.9993222951889038,0.9748502754831767,0.6653251647949219,0.9351458549499512,0.3333333322222222
torani chocolate raspberry sugar free syrups die caramel pretty bad thought others good would order think personal preference stuff,some excellent some so so, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.4552456,0.8424054980278015,0.7900321370363236,0.2729381024837494,0.4552455544471741,0.0
dog gets bored easily food tried every different kind food get appetite going merrick wing trick mix dry food happy gets excited noticed difference coat energy level,pleased the picky, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.41581908,0.8401288390159607,0.7852232885360718,0.2991040349006653,0.41581904888153076,0.0
good apple flavoring baking used pancakes found good addition make sure keep cap tight cause leakage problem loose quality well,natural apple flavor pack of, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.33543998,0.8636165261268616,0.8007356595993043,0.20724797248840332,0.3354398012161255,0.0
couscous smelled tasted horribly old musty grain terrible waste toss entire jars honest goodness smelled tasted like pulled trash disappointment must crazy even try cook overwhelming smell opening,old taste, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.29733646,0.8882174491882324,0.820209264755249,0.14447014033794403,0.2973365783691406,0.0
extremely useful product reason gets looked closer width cabinets,excellent but, best coconut oil,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.5,0.28813004,0.8198777437210083,0.7580590724945069,0.18194139003753662,0.2881300449371338,0.0
use frequently like asian dishes least week love product fast shipping usual would buy,sauce, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.32898462,0.8958578705787659,0.8293010067939759,0.34015581011772156,0.3289846181869507,0.0
bars go healthy snack taste healthy would know five ingredients made figs best gluten free snack found far eat breakfast almost every day,favorite healthy snack, great snack,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.85053754,0.9093695282936096,0.8854702031424896,0.5799524784088135,0.8505375385284424,0.249999999375
although zico may claim natural disagree since made concentrate prefer drink vita coco much flavorful brand coconut water actually natural,not natural, coconut water,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.17453888,0.8870918154716492,0.8106003576517106,0.5810717344284058,0.17453891038894653,0.0
really like product using last three months feel taste sweet sugar convenient carry around bought another pack one problem noticed tip cleaned well use slightly unpleasant smell may develop,great and sweetener, great product,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.5961437,0.8438537120819092,0.8111984014177775,0.36823558807373047,0.5961437225341797,0.3333333322222222
